No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
104,2012.6687340523347,0.7284054236391877,218.95834172453127,6,24.95618,121.53844,41.63256998254297
186,2012.5500296468265,33.003476952157804,1438.1590340795465,3,24.97285,121.5173,21.56863110875563
10,2013.3664771735966,16.9955558459019,1632.1622972563555,3,24.96731,121.51486,21.967773653492532
213,2012.8391692150483,18.775414602418778,1638.5929489530197,2,24.98672,121.52091,32.626282103125334
284,2013.473518582373,32.390637758244225,1956.1798243578864,2,24.98674,121.51844,25.142009656425948
261,2013.1801714729795,15.608187736568532,1533.4640802775739,4,24.97073,121.517,31.189051311494353
334,2012.4309639360133,8.380441650016994,109.7565182686227,5,24.96674,121.54067,42.057544963426274
232,2013.0416894877987,15.893520237286367,4444.154160288664,0,24.94235,121.50357,15.684060724428862
328,2013.7518894866896,4.576098913769251,782.8609321002748,3,24.97538,121.54971,40.12044718206239
204,2013.0986097978966,14.8497702681489,316.8816736155009,5,24.98203,121.54348,44.20871897648868
363,2013.395091626894,16.02245945085605,1039.3052719100936,4,24.98872,121.53408,43.947132779454364
393,2013.3290918374428,43.59377517127382,472.90886541461487,6,24.97927,121.53874,32.79831935826849
51,2013.1796269910596,22.767242079817343,557.5801572326006,4,24.974,121.53842,47.38459702361629
52,2013.1571755938457,31.322350950468522,1778.078743128793,1,24.95402,121.55282,20.682570764956854
175,2013.5486621748332,4.526624763482362,422.45982490199515,7,24.9805,121.53778,44.75891021916255
126,2013.2759485748336,2.330410257413732,208.202330330283,6,24.96571,121.54089,47.85016963596757
149,2013.52912157475,14.830035472512686,3504.7875880803076,0,24.93293,121.51203,44.340310203949365
62,2013.865797589656,5.429442164437392,251.70973289848362,6,24.97585,121.54516,68.38908061537624
217,2012.8681552276926,39.71636897727152,557.0282505229626,1,24.97153,121.53559,41.84573599951297
351,2013.37310945194,12.20574021742357,499.62763709038893,5,24.96515,121.53737,41.79435788172265
242,2013.0973947414823,13.00169857553676,249.1579947866521,7,24.96606,121.54297,41.210708534619435
136,2013.2064075325359,17.793493111990603,1083.6434121400189,0,24.96357,121.54951,19.730664231199828
369,2013.3061495909285,18.184563980808917,336.29162193773186,1,24.97544,121.53119,42.52941247761167
268,2013.1038796640917,33.68405790334897,461.49927858806694,5,24.97433,121.53863,38.457688925796305
136,2012.936866625971,17.438058497210644,962.6215338493588,0,24.96357,121.54951,22.28482605911238
222,2013.1511849330702,10.069742550268824,1349.7052880495612,0,24.98569,121.5276,35.6165409439659
10,2013.8882437413295,19.251873156540803,1878.4236052920046,3,24.96731,121.51486,22.08114246193913
377,2013.779954343643,16.080499861567123,1705.5938326417352,2,24.96447,121.51649,32.15278145071078
309,2013.7462590892576,14.792314901973052,316.9726264027532,5,24.98203,121.54348,48.35601203916791
89,2012.9602258190498,9.237491342794762,1284.0206044524377,0,24.98573,121.52758,43.83076318314513
345,2013.5986637365827,36.37803776456555,3033.396898976779,0,24.998,121.5155,41.344529785722706
240,2013.0997244784298,19.143933154987923,904.1072918148925,0,24.96334,121.54767,27.10701698888329
191,2013.9859737594832,36.48486719753679,569.6421452111574,8,24.97945,121.53642,38.252980212093235
172,2012.8015310368694,2.2655957120372703,388.5428144357939,5,24.98085,121.54391,59.30162100558699
2,2012.7210087260835,19.111361555732238,330.95093116090356,9,24.98034,121.53951,45.78021064208167
28,2013.0008642311982,11.333374859850455,285.1320001278594,5,24.95593,121.53913,32.833388437116824
337,2012.5891996855266,5.550366105805224,1951.8760133284457,2,24.98407,121.51748,33.885516180274344
3,2013.4477841992457,13.638695832320176,573.2618202072169,5,24.98746,121.54391,43.42958238070124
215,2013.622608286441,19.954804059263626,1945.1098512691015,3,24.96731,121.51486,20.28250368064828
24,2012.7029311718939,9.065631937306419,261.3069316181954,7,24.97528,121.54541,51.32464376545235
231,2013.7234159685986,2.7496723288436895,2128.0988803379464,3,24.96299,121.51284,36.49679046462061
252,2013.3182296514965,30.569683165354046,1205.3395026113067,0,24.9496,121.53018,15.126083435108798
76,2013.9876222921732,14.005052894912772,1420.462320335333,1,24.95204,121.54842,29.03354738666818
383,2013.3790668365264,14.593688660717433,3383.2298763248928,0,24.93207,121.51597,28.96601897773895
379,2013.4091288327786,36.55741768734193,564.1740758044803,8,24.97077,121.54634,34.96250648871194
50,2012.2948592397036,31.38003294517318,4369.148716075588,1,24.94925,121.49542,12.95614431936382
135,2012.4162721494047,32.783669041755,176.14321872572214,6,24.96604,121.54211,39.949131616012465
374,2012.9859181015968,-1.76567278755976,290.0031188784891,1,24.9748,121.53059,53.26262641165102
336,2013.6170229373618,26.134461551746327,346.01411432048815,6,24.96431,121.54063,34.27025826856765
13,2012.7340015556838,14.516924135176685,474.1700705712225,5,24.96515,121.53737,41.67319848552451
206,2012.6916068259566,14.090917669532725,1327.0988067727658,3,24.97289,121.51728,20.322173124709614
127,2013.0289811830942,38.57020316599044,872.03155145394,4,24.97838,121.53477,62.25300854554365
72,2013.4080864107298,33.88880007794044,641.9042500957123,3,24.97563,121.53715,40.883850046060815
208,2013.267535659121,38.72531307589246,604.9624019142522,3,24.97503,121.53692,35.63291276261698
128,2013.620662242769,5.635592178877393,361.3293795771434,5,24.98085,121.54391,54.12682612346919
2,2012.4258872992664,19.903368926338615,325.14659124270315,9,24.98034,121.53951,41.592371394930794
146,2012.5269661394764,2.9108664877537445,455.1093908674772,5,24.97563,121.54694,41.753500542520285
71,2014.0443427920316,5.334133025031953,93.54592997746131,9,24.97433,121.5431,59.22683921686413
316,2013.2011378079026,16.710192215289826,1849.0937447655763,2,24.9832,121.51812,26.475623023345346
264,2013.1581775550721,4.497350247174703,1971.2048302067676,3,24.96299,121.51284,33.177206866394606
108,2013.7037409837005,10.435443911643222,1459.8871357255764,1,24.95204,121.54842,27.549031676152165
192,2012.841966479772,12.664645957550821,689.2085044485551,2,24.97371,121.54951,39.914561523613834
245,2013.0877498433906,4.752187441948655,1713.9167492321758,3,24.97213,121.51627,22.43286372064222
225,2013.28223940562,34.535688184283934,334.1653020093037,6,24.97814,121.5417,43.33126584497183
115,2012.7410805020586,28.742570590773617,144.8515351281483,8,24.98155,121.54142,57.08877698583919
352,2013.2351980351234,3.9136549259630593,2252.4500275243327,3,24.96324,121.51241,30.68554778648484
264,2013.8847840182802,3.0946118951070587,2161.8230654507975,3,24.96299,121.51284,34.583936746987746
198,2013.4521905676143,32.892608818175596,135.79103587259442,8,24.96881,121.54089,45.847502602342246
406,2013.0780893134795,23.48665256881458,128.31210352962844,6,24.95663,121.53765,38.40685764795682
348,2013.990627676668,18.230021999564748,6765.112827946912,1,24.95719,121.47353,11.308051959388626
128,2013.4588673062906,2.3503293356421984,379.9958703948109,5,24.98085,121.54391,55.46385706872448
173,2013.8127624281838,6.813502080108865,98.59446881422832,9,24.97433,121.5431,62.14892992848758
66,2013.3789328258526,41.30247348700449,119.23946335715225,8,24.97635,121.54329,48.62075024895264
11,2012.710053024776,34.697021315397016,366.81584695496883,1,24.97349,121.53372,38.43236280002087
214,2012.765637595003,8.05244433515526,90.96950222464187,9,24.97433,121.5431,63.7193755116411
321,2012.308282723141,13.612622363210061,4342.070403413706,0,24.93885,121.50383,18.45719510500568
335,2013.0086254521304,31.24462060546466,1037.443278144967,5,24.99006,121.5346,23.643110977761307
55,2013.4747446367526,17.594748957245237,303.42059233394224,5,24.98203,121.54348,52.67199364409351
193,2013.4240190771736,43.10512990241533,59.386888050385615,7,24.9675,121.54069,43.12051469864046
6,2012.5612006578708,8.28862475674053,2074.893867992794,3,24.96305,121.51254,33.53515104575571
310,2013.2668102323607,29.441318549158137,1181.3422473551782,0,24.94883,121.52954,19.99486468631016
290,2013.8096215683838,12.034995614148468,299.7357772672648,5,24.98203,121.54348,41.50088471590887
170,2013.1621619751693,7.846254432373655,1822.8667818735564,1,24.95468,121.55481,24.64435154565292
87,2013.1409094044664,0.056925365598681,1328.2634090075098,1,24.9512,121.549,27.743753710915755
12,2013.3123608189965,5.815609956537467,83.51781090546297,9,24.97433,121.5431,60.684318827871664
20,2012.4682763528426,0.5406393092939004,22.99382635868701,7,24.96772,121.54102,47.186650767105114
377,2013.7137736862692,14.83922039631343,1644.370637047084,2,24.96447,121.51649,31.487027275128657
294,2012.8292486851833,11.147130387742527,411.7029430262854,7,24.96735,121.54464,42.36911578109877
116,2012.9280735092755,18.726723611454254,737.4242374735966,2,24.98092,121.54739,45.15712174832481
63,2013.0440775865175,17.861025392681583,2145.5253230167195,3,24.96303,121.51254,29.32779289028034
215,2013.3868818829408,19.23472705659228,1849.8403737695878,3,24.96731,121.51486,20.470238789722757
321,2012.873342647037,15.178358379320574,4338.482992349415,0,24.93885,121.50383,17.957023808323214
23,2012.7989535676593,14.066379330145349,1481.7850508211664,1,24.95204,121.54842,24.951267819084702
262,2012.6802749841283,17.988020983697616,2315.8334372093673,3,24.95885,121.51359,24.813497092428584
226,2012.9531411598807,3.0442993247130854,180.142078279966,6,24.96571,121.54089,53.78901439220699
251,2012.9167747207323,38.16931054910866,405.1262068574747,7,24.97429,121.53917,28.337568873518165
8,2013.3123856936913,21.645427128364265,310.958129807315,6,24.98042,121.54228,47.21289501527965
346,2012.4123752341225,0.8856581188679731,185.14235943506165,0,24.9711,121.5317,34.4825441319743
171,2013.8124889789212,24.177934929182534,4555.965831885736,0,24.94741,121.49628,13.242978017160201
169,2012.745984864158,28.965865346888776,543.9033210339546,5,24.96299,121.5432,36.621359460256926
201,2013.7072092154704,17.013023705411385,973.7115113729399,0,24.96305,121.54915,25.693738027691335
102,2012.5874128396172,12.065659266572741,171.97819125614055,1,24.97371,121.52984,34.66951776271335
380,2012.8657557128677,-1.9145800835956548,280.4110323891788,6,24.97744,121.54458,72.06833787687175
168,2013.8526045409849,28.96368815877077,331.6329338456882,8,24.97408,121.54011,43.98803384196689
351,2012.9463880086998,13.775556838076039,447.2553141521894,5,24.96515,121.53737,46.17855829181804
381,2013.2538250415635,14.366388553668056,307.97738182784184,5,24.98203,121.54348,57.46624331740637
94,2012.517918405564,33.01248651339727,1150.9070838388295,0,24.9492,121.53076,15.830499943624066
284,2013.0696024210652,32.50800975491649,2008.8446017199246,2,24.98674,121.51844,25.3718072384689
308,2013.0817024667087,11.869121266691096,3336.532433049114,0,24.9546,121.56627,24.476021708175008
54,2012.7000611001367,14.008076358404297,481.0171570703616,5,24.96515,121.53737,35.953181545206796
90,2013.9342384260938,23.046204146181452,3932.2888891192924,0,24.94783,121.50243,23.903392754402024
331,2013.1035840583384,33.364813901441,1108.8756628327315,0,24.94935,121.53046,12.286472093414773
104,2012.3410258143906,-0.46890014302467087,226.8849122584265,6,24.95618,121.53844,49.486859900549035
102,2012.4132640557577,13.277837050554188,178.47590386801136,1,24.97371,121.52984,29.641396855389807
255,2013.1012596332346,-0.7509016028182662,343.2770688929257,5,24.98254,121.54395,50.23804418835561
199,2012.6046521284661,35.85871046508626,149.27520763361377,7,24.96628,121.54196,40.93578598495071
77,2014.0409117880292,34.58729314445348,618.2068587139935,3,24.97723,121.53767,36.112976791868945
176,2012.831801470297,29.333339152853515,432.78241008231015,3,24.97005,121.53758,39.919464029611845
147,2012.6966210862402,0.9513725595933753,198.89776971256154,0,24.9711,121.5317,55.38886637228558
386,2012.7833388976653,20.289483082861253,80.34970670951189,10,24.983,121.54026,47.1592888042255
344,2013.0124143780035,32.317222590308404,577.1702107935333,8,24.98223,121.53597,48.48113196543957
78,2012.927158953863,21.620481820021983,2400.674117824509,3,24.96322,121.51237,24.424208677233686
43,2013.3600264562951,38.0663734174525,492.6617535309286,5,24.96305,121.53758,35.86048645205339
279,2012.5182536657803,1.2970360099846339,192.8316994295185,6,24.95618,121.53844,45.522478405997205
404,2013.129010421554,31.855875158681076,177.0028792566549,9,24.98353,121.53966,43.62323007952208
211,2013.784236625125,5.481475420988473,375.5469440658972,5,24.97937,121.54245,53.191524337656716
337,2012.4674308616206,6.33458230757748,1796.7208592308407,2,24.98407,121.51748,33.34130029041835
138,2013.9132277506615,12.87728137141027,350.3836478514375,6,24.96495,121.54277,46.72948917560719
54,2012.880306704969,12.128592474244682,501.4674989036406,5,24.96515,121.53737,35.03244110675299
237,2013.5417084076923,2.627662216170513,363.3340182220957,10,24.98322,121.53765,64.44118797580336
151,2013.4667910831565,37.42283150814474,174.15244729021427,7,24.96719,121.54269,52.85495346023518
193,2013.3647591372833,42.14470778714537,62.59141247992914,7,24.9675,121.54069,38.80373739383361
82,2013.4858788820038,31.715258905511174,389.9418003186717,6,24.96427,121.53964,38.241532200401394
26,2013.0464149526988,31.055303727106452,1364.0648752022462,2,24.97542,121.51726,27.92463517854624
396,2013.0088938983063,22.731507603158615,503.0344625173634,4,24.974,121.53842,44.69495535432426
365,2013.7415145813147,35.737569397010574,625.1060807141469,7,24.97913,121.53666,34.55381895003223
365,2013.2994310618053,37.25829007150706,560.4859051528999,7,24.97913,121.53666,34.801886340805765
109,2013.2770372632551,31.46328331874323,618.017035251273,2,24.9726,121.53561,33.07640520089797
301,2013.002779841242,3.2211249855477124,151.71896589821364,4,24.96696,121.53992,35.783375990723194
389,2013.4338082234078,8.925666421770027,2280.5442753310467,4,24.95957,121.51353,27.569443731387736
281,2013.2982671173852,4.047956809426719,200.1163757132836,6,24.96581,121.54086,49.62021757724503
120,2013.6374963158946,15.218103728875613,286.4460379143492,5,24.98203,121.54348,59.68445578507001
86,2012.7819303941521,0.09465886844177751,316.950413408375,9,24.96853,121.54413,49.34918490557626
262,2013.5693501811834,17.9674936136027,2182.6470083938216,3,24.95885,121.51359,22.446152923860947
311,2013.5742978021847,14.511607479667592,1696.4160073659984,2,24.95394,121.55174,25.830940202857864
164,2013.3663449600679,7.733207475902939,97.55118924476042,5,24.96674,121.54067,59.62546173198808
85,2013.006737122169,16.69622093792207,379.8781184463319,7,24.96735,121.54464,41.92114048955328
163,2012.9956521087126,17.47923240218296,3928.412459062856,0,24.94297,121.50342,10.675328018684123
218,2013.0531411892532,26.08570098322969,373.5615215079829,6,24.97838,121.54119,38.01957432443423
123,2013.4170680034274,32.30488986606814,449.6693890622033,4,24.98199,121.54464,35.653923254376465
183,2013.8125430783077,13.213098072958765,2291.7606523821005,3,24.96299,121.51284,21.790160525566943
9,2013.1856956375925,32.54454684645638,5217.167381101375,1,24.95095,121.48458,20.154846523098733
354,2013.787691595492,5.878180996221686,1955.5955847841685,3,24.96299,121.51284,30.707847196811226
387,2013.1944088129053,-1.529376113140914,169.10977861628018,0,24.9711,121.5317,52.52077330609825
297,2012.5396909297995,10.573683027522193,1140.6432579759721,4,24.99176,121.53456,34.0304721537802
138,2013.2156401591678,12.729968333749861,301.6949880062576,6,24.96495,121.54277,44.03307325014759
214,2013.2010066157377,6.33012741103232,93.5695095030906,9,24.97433,121.5431,63.36435809742941
260,2012.7001310194264,15.812536082535065,790.2920061670304,0,24.96334,121.54767,28.486504996085138
391,2013.5413671803005,32.3445731706209,365.59554896240655,9,24.97151,121.5435,39.957757964388406
267,2013.3571619165625,18.243058683501832,1863.1311537341905,3,24.96731,121.51486,22.421415288621866
370,2012.2394134045153,20.972767449954674,2376.8072211733547,3,24.96322,121.51237,21.150737633450767
290,2013.1632436351765,15.448015348164835,289.57822900441266,5,24.98203,121.54348,47.46162744081354
259,2013.1137194506807,1.1634642731596356,289.78745396280067,6,24.97744,121.54458,61.41335620891398
378,2013.2395201795482,5.115872546074996,52.82026223073845,8,24.95836,121.53756,57.02841093389823
151,2013.4301615435618,34.17598820987618,166.66515609216935,7,24.96719,121.54269,43.80806137004143
252,2013.0580007799863,31.393115992169562,1086.6198406584126,0,24.9496,121.53018,12.659039474000078
264,2012.9688886995054,4.076747936252834,2064.6452776120673,3,24.96299,121.51284,34.78839944633788
324,2013.3356484867302,27.109828797408127,192.36966936950873,6,24.97631,121.54436,40.00062807054369
205,2013.097723410933,17.652643804346248,1448.5576740271872,1,24.95182,121.54887,24.461874448975117
186,2013.065970394312,29.72401438095927,1335.0897978359849,3,24.97285,121.5173,20.078695358736315
267,2013.2993949311028,19.29750139408198,1892.3045244766877,3,24.96731,121.51486,22.942994552346025
12,2013.8046519710863,7.0493859761364615,93.36915594144553,9,24.97433,121.5431,60.25131385267402
353,2013.2720492217798,20.316504207871624,2842.8485901938616,3,24.96143,121.50827,26.216371092928686
351,2012.697051266182,13.245972384623359,466.3613329451585,5,24.96515,121.53737,45.025700746050234
129,2013.1015206757954,40.22803964143229,137.1966327857696,6,24.96674,121.54039,56.53866136493072
396,2012.581750362043,19.991066191271845,469.8590218435344,4,24.974,121.53842,41.158736612072786
103,2012.789681481903,1.4822668850541323,200.69464405424372,6,24.96571,121.54089,54.76918746730588
232,2012.6218887117116,15.682545341572213,4473.436870599862,0,24.94235,121.50357,13.413398242014678
307,2013.9338368673389,14.261862196670293,181.74671815122827,1,24.97369,121.52979,47.64865784913965
85,2013.5631494031413,16.429378815793083,409.2517876723832,7,24.96735,121.54464,43.51193032078574
358,2013.7489603948386,-1.9878486733800473,347.0687429085305,9,24.96853,121.54413,44.25457119788823
135,2012.2210695669014,34.91130347106579,201.47951216388145,6,24.96604,121.54211,43.11372595308816
199,2013.46241882241,33.91401356697653,172.29173702196655,7,24.96628,121.54196,38.4518056375055
157,2013.6832384216282,31.08163943221601,1154.6881976280615,0,24.94883,121.52954,18.752373255631806
370,2012.974344817287,21.9176132567284,2241.5591401226175,3,24.96322,121.51237,22.630506974153466
335,2012.848973749042,31.455525204696556,1017.0265581686774,5,24.99006,121.5346,20.915738555684307
410,2012.7671632034878,14.455042488200673,4133.935918922642,0,24.94155,121.50381,16.543595989781195
97,2013.41017372862,5.553126936274621,97.08617490995204,9,24.97433,121.5431,63.36381774095457
299,2013.2244138091066,16.859856152484404,3948.433513068809,0,24.94155,121.50381,16.23328160202294
335,2013.06345864711,30.887938471922123,1102.6938051413642,5,24.99006,121.5346,20.957307191502764
155,2013.9566732031637,17.028962541787397,3941.2979865181883,0,24.94297,121.50342,22.179167894601992
113,2013.8924469096078,9.022087100007266,2149.4759728054987,3,24.96044,121.51462,21.798296954672512
251,2012.7285731271115,41.131234315208566,424.61719809916605,7,24.97429,121.53917,28.81875284823818
341,2013.1880117857447,33.94146648964523,292.5730496094447,0,24.97281,121.53265,45.54673556038015
385,2012.6278283939196,15.288355157544517,4241.941605328904,0,24.94297,121.50342,14.1165963713507
393,2013.54956647779,44.56822035436915,433.8384119484408,6,24.97927,121.53874,34.923210397694035
111,2013.2716333651433,6.694324208446872,114.57817366163549,5,24.96674,121.54067,50.02038547142319
152,2013.46038646593,3.2098324751586844,411.1953117483672,9,24.98118,121.53788,40.26528228192777
296,2013.4434256097204,17.545451911894993,2015.8208296835448,3,24.96299,121.51252,23.849906556914586
167,2013.6659453513143,-1.8165094723219766,276.8345544570756,6,24.97744,121.54458,76.5872923381203
63,2013.0818746988352,17.413776031440655,2102.5994696496273,3,24.96303,121.51254,25.237452824854564
317,2013.6771438377166,13.14590138518938,251.87938052909175,7,24.96606,121.54297,43.93474895176226
233,2012.9585524285205,26.285456985814356,4665.2405611669465,1,24.95032,121.49587,17.797805179305723
237,2012.9920437907117,2.833268773340304,387.21293094467825,10,24.98322,121.53765,59.04820418438359
74,2013.1766342763606,12.82850418567792,3951.8856222619065,0,24.94155,121.50381,20.404769714832437
312,2013.1714919986605,22.977841264703198,516.5750118328749,4,24.97425,121.53814,43.671768410566564
173,2013.9067986997186,8.047958377069076,88.75525294155167,9,24.97433,121.5431,62.47367831565968
93,2012.6227990639989,19.47006034586113,2480.5255533232144,4,24.96108,121.51046,22.756008041617473
123,2013.0284490649062,30.659389253803838,397.5107196656043,4,24.98199,121.54464,32.71480784439001
226,2013.4849358167378,1.5739619872724115,187.52041915511387,6,24.96571,121.54089,44.355097253757265
349,2012.9614944679072,5.717159187764957,239.83382771934896,6,24.97585,121.54516,53.26794656023875
282,2013.2789402536087,4.337818488578765,418.6900289795127,9,24.98118,121.53788,40.35911248139294
229,2013.8797311918802,11.379506789325715,2959.720702207858,0,25.00115,121.51776,43.27335063411881
125,2013.089105370202,11.56415882788324,270.1196888441795,7,24.97528,121.54541,61.22772787790828
396,2013.1256720772376,19.935736210977847,483.5019647017074,4,24.974,121.53842,41.11481947379415
290,2013.7535500494157,15.861404164935601,317.7586843562965,5,24.98203,121.54348,46.42393219254708
246,2013.8995147825403,5.5155696354491806,646.8002063991778,5,24.97258,121.54814,39.819546346859575
223,2013.2748062554795,29.848172763527337,389.3047688987765,10,24.98123,121.53743,45.79019370775739
288,2013.4323661532028,19.804117614897745,495.07633939582894,5,24.95425,121.5399,31.962586647872023
241,2013.4591121694548,9.328354688913379,1543.642503098379,2,24.96412,121.5167,31.46082319105948
295,2013.8506875833943,26.12635350772149,339.76692775037566,6,24.9796,121.5414,36.42956806520039
221,2013.247897131174,38.87383975115075,201.67108664503473,9,24.97703,121.54265,75.33186667523043
392,2013.135724094508,7.33977552357487,1819.3293048677413,1,24.95155,121.55387,33.660502853012325
1,2012.9613179131957,32.50097064097817,80.10601257229366,10,24.98298,121.54024,41.567518859820595
32,2013.0468515279879,28.769632413991676,803.6113845798164,7,24.98281,121.53408,22.854568216168346
